Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
19,USA Southeast,Orlando,Florida,K1XC   C,K1XC   G,146.82,DUP-,0.6,DV,,,YES,Approximate,28.56,-81.35,-5:00
19,USA Southeast,Orlando,Florida,KJ4MMC C,KJ4MMC G,145.29,DUP-,0.6,DV,,,YES,Approximate,28.56,-81.33,-5:00
19,USA Southeast,Orlando,Florida,KN4DCI B,KN4DCI G,443.325,DUP+,5,DV,,,YES,Approximate,28.56,-81.44,-5:00
19,USA Southeast,Orlando,Florida,W4AES  B,W4AES  G,443.625,DUP+,5,DV,,,YES,Approximate,28.53,-81.38,-5:00
19,USA Southeast,Orlando,Florida,WD4WDW B,WD4WDW G,442,DUP+,5,DV,,,YES,Approximate,28.4,-81.53,-5:00
19,USA Southeast,Palm Beach,Florida,K4WPB  C,K4WPB  G,145.32,DUP-,0.6,DV,,,YES,Approximate,26.4,-80.04,-5:00
19,USA Southeast,Palm Coast,Florida,KA4RES C,KA4RES G,145.32,DUP+,0.6,DV,,,YES,Approximate,29.5,-81.12,-5:00
19,USA Southeast,Palm Harbor,Florida,W4AFC  C,W4AFC  G,147.12,DUP+,6,DV,,,YES,Approximate,28.07,-82.75,-5:00
19,USA Southeast,Palm Harbor,Florida,W4AFC  B,W4AFC  G,442.5,DUP+,5,DV,,,YES,Approximate,28.07,-82.75,-5:00
19,USA Southeast,Saint Cloud,Florida,KG4EOC B,KG4EOC G,444.1,DUP+,5,DV,,,YES,Approximate,28.26,-81.32,-5:00
19,USA Southeast,Sanford,Florida,W4PLB  C,W4PLB  G,145.16,DUP-,0.6,DV,,,YES,Approximate,28.82,-81.34,-5:00
19,USA Southeast,Sanford,Florida,W4PLB  B,W4PLB  G,442.3,DUP+,5,DV,,,YES,Approximate,28.82,-81.34,-5:00
19,USA Southeast,St.Petersburg,Florida,W4ICY  B,W4ICY  G,442.75,DUP+,5,DV,,,YES,Approximate,27.88,-82.64,-5:00
19,USA Southeast,Stuart,Florida,KB4DD  C,KB4DD  G,145.44,DUP-,0.6,DV,,,YES,Approximate,27.14,-80.22,-5:00
19,USA Southeast,Sun City Center,Florida,W1SCC  B,W1SCC  G,442.225,DUP+,5,DV,,,YES,Approximate,27.72,-82.35,-5:00
19,USA Southeast,Sun City Center,Florida,W1SCC  C,W1SCC  G,147.2625,DUP+,0.6,DV,,,YES,Approximate,27.72,-82.35,-5:00
19,USA Southeast,Tampa,Florida,W4RNT  B,W4RNT  G,444.8125,DUP+,5,DV,,,YES,Approximate,27.9,-82.51,-5:00
19,USA Southeast,Tavares,Florida,KJ4TJD B,KJ4TJD G,444.5,DUP+,5,DV,,,YES,Approximate,28.49,-81.43,-5:00
19,USA Southeast,The Villages,Florida,W4VLG  B,W4VLG  G,443.875,DUP+,5,DV,,,YES,Approximate,28.58,-82,-5:00
19,USA Southeast,Vero Beach,Florida,WA4TCD C,WA4TCD G,145.4,DUP-,0.6,DV,,,YES,Approximate,27.61,-80.38,-5:00
19,USA Southeast,Wesley Chapel,Florida,W4SRT  B,W4SRT  G,442.325,DUP+,5,DV,,,YES,Approximate,28.27,-82.31,-5:00
19,USA Southeast,Albany,Georgia,KJ4KLD C,KJ4KLD G,144.96,DUP+,2.5,DV,,,YES,Approximate,31.6,-84.15,-5:00
19,USA Southeast,Albany,Georgia,KJ4KLD B,KJ4KLD G,440.7,DUP+,5,DV,,,YES,Approximate,31.6,-84.15,-5:00
19,USA Southeast,Appling/Augusta,Georgia,KJ4PYA C,KJ4PYA G,145.08,DUP+,1.4,DV,,,YES,Approximate,33.54,-82.3,-5:00
19,USA Southeast,Appling/Augusta,Georgia,KJ4PYA B,KJ4PYA G,440.65,DUP+,5,DV,,,YES,Approximate,33.54,-82.3,-5:00
19,USA Southeast,Athens/Jackson C,Georgia,KJ4PXY B,KJ4PXY G,440.6375,DUP+,5,DV,,,YES,Approximate,34.04,-83.5,-5:00
19,USA Southeast,Athens/Jackson C,Georgia,KJ4PXY C,KJ4PXY G,144.98,DUP+,2.5,DV,,,YES,Approximate,34.04,-83.5,-5:00
19,USA Southeast,Atlanta,Georgia,W4DOC  B,W4DOC  G,440.6,DUP+,5,DV,,,YES,Approximate,33.77,-84.38,-5:00
19,USA Southeast,Atlanta,Georgia,W4DOC  C,W4DOC  G,145.35,DUP-,0.6,DV,,,YES,Approximate,33.77,-84.38,-5:00
19,USA Southeast,Braselton,Georgia,WJ4FD  B,WJ4FD  G,440.5875,DUP+,5,DV,,,YES,Approximate,34.14,-83.79,-5:00
19,USA Southeast,Buford,Georgia,KJ4BDF B,KJ4BDF G,440.725,DUP+,5,DV,,,YES,Approximate,34.11,-83.91,-5:00
19,USA Southeast,Clermont,Georgia,W4CBA  C,W4CBA  G,145.2,DUP-,0.6,DV,,,YES,Approximate,34.51,-83.8,-5:00
19,USA Southeast,Clermont,Georgia,W4CBA  B,W4CBA  G,444.3375,DUP+,5,DV,,,YES,Approximate,34.51,-83.8,-5:00
19,USA Southeast,Cleveland,Georgia,K4GAR  B,K4GAR  G,440.5125,DUP+,5,DV,,,YES,Approximate,34.57,-83.77,-5:00
19,USA Southeast,Columbus,Georgia,WB4ULK B,WB4ULK G,444.6125,DUP+,5,DV,,,YES,Approximate,32.64,-84.82,-5:00
19,USA Southeast,Dalton,Georgia,KA4RVT B,KA4RVT G,444.5,DUP+,5,DV,,,YES,Approximate,34.74,-85.01,-5:00
19,USA Southeast,Dalton,Georgia,KA4RVT C,KA4RVT G,145.33,DUP-,0.6,DV,,,YES,Approximate,34.74,-85.01,-5:00
19,USA Southeast,Doraville,Georgia,WB4HRO B,WB4HRO G,440.7125,DUP+,5,DV,,,YES,Approximate,33.92,-84.25,-5:00
19,USA Southeast,Dublin,Georgia,KJ4PYD C,KJ4PYD G,145.04,DUP+,1.4,DV,,,YES,Approximate,32.54,-82.93,-5:00
19,USA Southeast,Dublin,Georgia,KJ4PYD B,KJ4PYD G,444.4875,DUP+,5,DV,,,YES,Approximate,32.54,-82.93,-5:00
19,USA Southeast,Dublin,Georgia,KJ4YNR C,KJ4YNR G,145.18,DUP-,0.6,DV,,,YES,Approximate,32.37,-82.76,-5:00
19,USA Southeast,Dublin,Georgia,KJ4YNR B,KJ4YNR G,440.525,DUP+,5,DV,,,YES,Approximate,32.37,-82.76,-5:00
19,USA Southeast,Ellijay,Georgia,W4HHH  B,W4HHH  G,443.9875,DUP+,5,DV,,,YES,Approximate,34.75,-84.94,-5:00
19,USA Southeast,Fayetteville,Georgia,KK4GQ  B,KK4GQ  G,442.5625,DUP+,5,DV,,,YES,Approximate,33.48,-84.43,-5:00
19,USA Southeast,Forsyth,Georgia,KK4JPG C,KK4JPG G,145.08,DUP+,1.4,DV,,,YES,Approximate,33.19,-84.01,-5:00
19,USA Southeast,Gainesville,Georgia,KJ4ZLL B,KJ4ZLL G,441.8625,DUP+,5,DV,,,YES,Approximate,34.31,-83.81,-5:00
19,USA Southeast,Gainesville,Georgia,KJ4ZLL C,KJ4ZLL G,145.12,DUP-,0.6,DV,,,YES,Approximate,34.31,-83.81,-5:00
19,USA Southeast,Griffin,Georgia,W4AMI  C,W4AMI  G,145.48,DUP-,0.6,DV,,,YES,Approximate,32.24,-84.26,-5:00
19,USA Southeast,Jasper/Oglethorp,Georgia,KJ4PYC C,KJ4PYC G,145.08,DUP+,1.4,DV,,,YES,Approximate,34.49,-84.32,-5:00
19,USA Southeast,Jasper/Oglethorp,Georgia,KJ4PYC B,KJ4PYC G,440.6625,DUP+,5,DV,,,YES,Approximate,34.49,-84.32,-5:00
19,USA Southeast,Jersey,Georgia,WC4RG  C,WC4RG  G,145.3,DUP-,0.6,DV,,,YES,Approximate,33.74,-83.76,-5:00
19,USA Southeast,Jersey,Georgia,WC4RG  B,WC4RG  G,443,DUP+,5,DV,,,YES,Approximate,33.74,-83.76,-5:00
19,USA Southeast,LaGrange,Georgia,WB4BXO B,WB4BXO G,440.5125,DUP+,5,DV,,,YES,Approximate,33.04,-85.11,-5:00
19,USA Southeast,Lawrenceville,Georgia,WD4STR B,WD4STR G,440.55,DUP+,5,DV,,,YES,Approximate,33.96,-83.99,-5:00
19,USA Southeast,Lawrenceville,Georgia,WD4STR C,WD4STR G,145.06,DUP+,1.4,DV,,,YES,Approximate,33.96,-83.99,-5:00
19,USA Southeast,Lookout Mountain,Georgia,N4LMC  C,N4LMC  G,145.16,DUP-,0.6,DV,,,YES,Approximate,34.87,-85.39,-5:00
19,USA Southeast,Macon,Georgia,WX4EMA B,WX4EMA G,440.625,DUP+,5,DV,,,YES,Approximate,32.87,-83.69,-5:00
19,USA Southeast,Macon,Georgia,WX4EMA C,WX4EMA G,145.34,DUP-,0.6,DV,,,YES,Approximate,32.87,-83.69,-5:00
19,USA Southeast,Marietta,Georgia,W4BTI  B,W4BTI  G,440.6875,DUP+,5,DV,,,YES,Approximate,34.07,-84.45,-5:00
19,USA Southeast,Morganton,Georgia,KM4MAD C,KM4MAD G,145.4,DUP-,0.6,DV,,,YES,Approximate,34.81,-84.21,-5:00
19,USA Southeast,Pembroke,Georgia,KJ4GGV B,KJ4GGV G,440.7,DUP+,5,DV,,,YES,Approximate,32.15,-81.61,-5:00
19,USA Southeast,Pembroke,Georgia,KJ4GGV C,KJ4GGV G,145.28,DUP-,0.6,DV,,,YES,Approximate,32.15,-81.61,-5:00
19,USA Southeast,Rockmart,Georgia,WX4PCA C,WX4PCA G,145.34,DUP-,0.6,DV,,,YES,Approximate,33.93,-85,-5:00
19,USA Southeast,Rockmart,Georgia,WX4PCA B,WX4PCA G,440.575,DUP+,5,DV,,,YES,Approximate,33.93,-85,-5:00
19,USA Southeast,Rome,Georgia,W4VO   C,W4VO   G,145.38,DUP-,0.6,DV,,,YES,Approximate,34.24,-85.23,-5:00
19,USA Southeast,Rome,Georgia,W4VO   B,W4VO   G,440.625,DUP+,5,DV,,,YES,Approximate,34.24,-85.23,-5:00
19,USA Southeast,Sandersville,Georgia,W4SAN  C,W4SAN  G,145.32,DUP-,0.6,DV,,,YES,Approximate,32.98,-82.81,-5:00
19,USA Southeast,Savannah,Georgia,KK4SGC B,KK4SGC G,440.5875,DUP+,5,DV,,,YES,Approximate,32.05,-81.07,-5:00
19,USA Southeast,Savannah,Georgia,KK4SGC C,KK4SGC G,144.94,DUP+,2.5,DV,,,YES,Approximate,32.05,-81.07,-5:00
19,USA Southeast,Stone Mountain,Georgia,WX4GPB B,WX4GPB G,440.7,DUP+,5,DV,,,YES,Approximate,33.81,-84.14,-5:00
19,USA Southeast,Stone Mountain,Georgia,WX4GPB C,WX4GPB G,144.96,DUP+,2.5,DV,,,YES,Approximate,33.81,-84.14,-5:00
19,USA Southeast,Thomasville,Georgia,KJ4PYB C,KJ4PYB G,145.08,DUP+,1.4,DV,,,YES,Approximate,30.83,-83.97,-5:00
19,USA Southeast,Thomasville,Georgia,KJ4PYB B,KJ4PYB G,440.65,DUP+,5,DV,,,YES,Approximate,30.83,-83.97,-5:00
19,USA Southeast,Tifton,Georgia,W4PVW  B,W4PVW  G,444.5625,DUP+,5,DV,,,YES,Approximate,31.47,-83.47,-5:00
19,USA Southeast,Tifton,Georgia,W4PVW  C,W4PVW  G,145.12,DUP-,0.6,DV,,,YES,Approximate,31.47,-83.47,-5:00
19,USA Southeast,Valdosta,Georgia,W4VLD  B,W4VLD  G,443.7125,DUP+,5,DV,,,YES,Approximate,30.85,-83.32,-5:00
19,USA Southeast,Valdosta,Georgia,W4VLD  C,W4VLD  G,145.14,DUP-,0.6,DV,,,YES,Approximate,30.85,-83.32,-5:00
19,USA Southeast,Waleska,Georgia,KI4GOM C,KI4GOM G,145.02,DUP+,1.4,DV,,,YES,Approximate,34.33,-84.63,-5:00
19,USA Southeast,Warm Springs,Georgia,KJ4KLE C,KJ4KLE G,144.92,DUP+,2.5,DV,,,YES,Approximate,32.86,-84.7,-5:00
19,USA Southeast,Warm Springs,Georgia,KJ4KLE B,KJ4KLE G,440.675,DUP+,5,DV,,,YES,Approximate,32.86,-84.7,-5:00
19,USA Southeast,Warner Robins,Georgia,WM4B   B,WM4B   G,440.575,DUP+,5,DV,,,YES,Approximate,32.62,-83.64,-5:00
19,USA Southeast,Waynesboro,Georgia,K4BRK  B,K4BRK  G,444.1,DUP+,5,DV,,,YES,Approximate,33.16,-81.98,-5:00
19,USA Southeast,Brandon,Mississi,K5RKN  B,K5RKN  G,444.825,DUP+,5,DV,,,YES,Approximate,32.35,-89.96,-6:00
19,USA Southeast,Brandon,Mississi,K5RKN  C,K5RKN  G,145.17,DUP-,0.6,DV,,,YES,Approximate,32.35,-89.96,-6:00
19,USA Southeast,Clinton,Mississi,W5DRA  C,W5DRA  G,147.38,DUP+,0.6,DV,,,YES,Approximate,32.22,-90.42,-6:00
19,USA Southeast,McHenry,Mississi,KI4TMJ B,KI4TMJ G,444.475,DUP+,5,DV,,,YES,Approximate,30.75,-89.05,-6:00
19,USA Southeast,McHenry,Mississi,KI4TMJ C,KI4TMJ G,145.17,DUP-,0.6,DV,,,YES,Approximate,30.75,-89.05,-6:00
19,USA Southeast,Pearl,Mississi,W5PFR  B,W5PFR  G,441.8125,DUP+,5,DV,,,YES,Approximate,32.29,-90.03,-6:00
19,USA Southeast,Tupelo,Mississi,KE5LUX B,KE5LUX G,444.95,DUP+,5,DV,,,YES,Approximate,34.21,-88.69,-6:00
19,USA Southeast,Tupelo,Mississi,KE5LUX C,KE5LUX G,146.64,DUP-,0.6,DV,,,YES,Approximate,34.21,-88.69,-6:00
19,USA Southeast,ALBEMARLE,North Ca,K4DVA  C,K4DVA  G,144.92,DUP+,2.5,DV,,,YES,Approximate,35.35,-80.23,-5:00
19,USA Southeast,ALBEMARLE,North Ca,K4DVA  B,K4DVA  G,440.6875,DUP+,5,DV,,,YES,Approximate,35.35,-80.23,-5:00
19,USA Southeast,Chapel Hill,North Ca,KR4RDU B,KR4RDU G,442.5375,DUP+,5,DV,,,YES,Approximate,35.8,-79,-5:00
19,USA Southeast,Charlotte,North Ca,KI4WXS C,KI4WXS G,145.14,DUP-,0.6,DV,,,YES,Approximate,35.26,-80.68,-5:00
19,USA Southeast,Charlotte,North Ca,KI4WXS B,KI4WXS G,444.025,DUP+,5,DV,,,YES,Approximate,35.26,-80.68,-5:00
19,USA Southeast,Fletcher,North Ca,NC4BS  B,NC4BS  G,442.9625,DUP+,5,DV,,,YES,Approximate,35.47,-82.35,-5:00
19,USA Southeast,Garner,North Ca,K4ZXX  C,K4ZXX  G,443.425,DUP+,5,DV,,,YES,Approximate,35.72,-78.64,-5:00
19,USA Southeast,Gastonia,North Ca,KK4JDH B,KK4JDH G,443.8625,DUP+,5,DV,,,YES,Approximate,35.24,-81.27,-5:00
19,USA Southeast,Gastonia,North Ca,NC1L   B,NC1L   G,443.9875,DUP+,5,DV,,,YES,Approximate,35.3,-81.11,-5:00
19,USA Southeast,Greensboro,North Ca,W4GSO  B,W4GSO  G,442.8625,DUP+,5,DV,,,YES,Approximate,36.11,-79.82,-5:00
19,USA Southeast,Hendersonville,North Ca,KJ4JAL C,KJ4JAL G,147.255,DUP+,0.6,DV,,,YES,Approximate,35.24,-82.53,-5:00
19,USA Southeast,Hendersonville,North Ca,KJ4JAL B,KJ4JAL G,442.025,DUP+,5,DV,,,YES,Approximate,35.24,-82.53,-5:00
19,USA Southeast,Mt. Airy,North Ca,KJ4HFV B,KJ4HFV G,444.5625,DUP+,5,DV,,,YES,Approximate,36.26,-80.39,-5:00
19,USA Southeast,Raleigh,North Ca,W4RNC  B,W4RNC  G,442.2125,DUP+,5,DV,,,YES,Approximate,35.68,-78.53,-5:00
19,USA Southeast,Shelby,North Ca,W4NYR  C,W4NYR  G,145.08,DUP+,1.4,DV,,,YES,Approximate,35.27,-81.33,-5:00
19,USA Southeast,Shelby,North Ca,W4NYR  B,W4NYR  G,444.1875,DUP+,5,DV,,,YES,Approximate,35.27,-81.33,-5:00
19,USA Southeast,Tryon,North Ca,KK4LVF B,KK4LVF G,442.875,DUP+,5,DV,,,YES,Approximate,35.28,-82.23,-5:00
19,USA Southeast,Wingate,North Ca,W4FAN  B,W4FAN  G,444.8625,DUP+,5,DV,,,YES,Approximate,34.98,-80.46,-5:00
19,USA Southeast,Aiken,South Ca,KR4AIK C,KR4AIK G,145.16,DUP-,0.6,DV,,,YES,Approximate,33.57,-81.72,-5:00
19,USA Southeast,Aiken,South Ca,KR4AIK B,KR4AIK G,443.4125,DUP+,5,DV,,,YES,Approximate,33.57,-81.72,-5:00
19,USA Southeast,Awendaw,South Ca,KR4CHS C,KR4CHS G,145.12,DUP-,0.6,DV,,,YES,Approximate,32.93,-79.69,-5:00
19,USA Southeast,Beaufort,South Ca,KJ4LNJ C,KJ4LNJ G,145.48,DUP-,0.6,DV,,,YES,Approximate,32.43,-80.4,-5:00
19,USA Southeast,BEECH ISLAND,South Ca,KM4LOD B,KM4LOD G,440.55,DUP+,5,DV,,,YES,Approximate,33.24,-81.5,-5:00
19,USA Southeast,BEECH ISLAND,South Ca,KM4LOD C,KM4LOD G,145.26,DUP-,0.6,DV,,,YES,Approximate,33.24,-81.5,-5:00
19,USA Southeast,Clemson,South Ca,WD4EOG B,WD4EOG G,444.225,DUP+,5,DV,,,YES,Approximate,34.68,-82.83,-5:00
19,USA Southeast,Columbia,South Ca,KJ4BWK C,KJ4BWK G,145.4,DUP-,0.6,DV,,,YES,Approximate,34.05,-80.99,-5:00
19,USA Southeast,Columbia,South Ca,KJ4BWK B,KJ4BWK G,443.2,DUP+,5,DV,,,YES,Approximate,34.05,-80.99,-5:00
19,USA Southeast,Columbia,South Ca,KJ4FCS B,KJ4FCS G,442.775,DUP+,5,DV,,,YES,Approximate,34.12,-80.76,-5:00
19,USA Southeast,Columbia,South Ca,KJ4FCS C,KJ4FCS G,145.38,DUP-,0.6,DV,,,YES,Approximate,34.12,-80.76,-5:00
19,USA Southeast,Columbia,South Ca,KJ4MKV B,KJ4MKV G,443.325,DUP+,5,DV,,,YES,Approximate,33.74,-80.82,-5:00
19,USA Southeast,Columbia,South Ca,KJ4MKV C,KJ4MKV G,145.24,DUP-,0.6,DV,,,YES,Approximate,33.74,-80.82,-5:00
19,USA Southeast,Dillion,South Ca,W4PDE  C,W4PDE  G,145.34,DUP-,0.6,DV,,,YES,Approximate,34.37,-79.33,-5:00
19,USA Southeast,Dillion,South Ca,W4PDE  B,W4PDE  G,443.8875,DUP+,5,DV,,,YES,Approximate,34.37,-79.33,-5:00
19,USA Southeast,Greenwood,South Ca,W4GWM  C,W4GWM  G,145.42,DUP-,0.6,DV,,,YES,Approximate,34.18,-82.15,-5:00
19,USA Southeast,Hilton Head Isla,South Ca,W4IAR  C,W4IAR  G,147.375,DUP+,0.6,DV,,,YES,Approximate,32.18,-80.72,-5:00
19,USA Southeast,Leesville,South Ca,KC4GYM C,KC4GYM G,146.655,DUP-,0.6,DV,,,YES,Approximate,33.88,-81.41,-5:00
19,USA Southeast,Leesville,South Ca,KC4GYM B,KC4GYM G,443.5,DUP+,5,DV,,,YES,Approximate,33.88,-81.41,-5:00
19,USA Southeast,Summerville,South Ca,KX4DOR C,KX4DOR G,145.28,DUP-,0.6,DV,,,YES,Approximate,33.15,-80.35,-5:00
19,USA Southeast,Summerville,South Ca,KX4DOR B,KX4DOR G,442.8375,DUP+,5,DV,,,YES,Approximate,33.15,-80.35,-5:00
19,USA Southeast,Benton,Tennesse,KM4MCN C,KM4MCN G,144.98,DUP+,2.5,DV,,,YES,Approximate,35.2,-84.55,-5:00
19,USA Southeast,Chattanooga,Tennesse,W4PL   B,W4PL   G,443.15,DUP+,5,DV,,,YES,Approximate,35.16,-85.3,-5:00
19,USA Southeast,Chattanooga,Tennesse,W4PL   C,W4PL   G,145.29,DUP-,0.6,DV,,,YES,Approximate,35.16,-85.3,-5:00
19,USA Southeast,Chattanooga,Tennesse,W4RRG  B,W4RRG  G,444.725,DUP+,5,DV,,,YES,Approximate,34.99,-85.36,-5:00
19,USA Southeast,Chattanooga,Tennesse,W4RRG  C,W4RRG  G,145.16,DUP-,0.6,DV,,,YES,Approximate,34.99,-85.36,-5:00
19,USA Southeast,Cleveland,Tennesse,KK4BXE B,KK4BXE G,440.525,DUP+,5,DV,,,YES,Approximate,35.15,-84.85,-5:00
19,USA Southeast,Cleveland,Tennesse,KK4BXE C,KK4BXE G,145.48,DUP-,0.6,DV,,,YES,Approximate,35.15,-84.85,-5:00
19,USA Southeast,Jackson,Tennesse,KA4BNI B,KA4BNI G,443.7125,DUP+,5,DV,,,YES,Approximate,35.65,-88.76,-6:00
19,USA Southeast,Jackson,Tennesse,NT4MC  C,NT4MC  G,145.08,DUP+,1.4,DV,,,YES,Approximate,35.6,-88.91,-5:00
19,USA Southeast,Knoxville,Tennesse,K4HXD  C,K4HXD  G,144.94,DUP+,2.5,DV,,,YES,Approximate,35.82,-83.66,-5:00
19,USA Southeast,Knoxville,Tennesse,KN4EM  C,KN4EM  G,145.1,DUP-,0.6,DV,,,YES,Approximate,35.9,-83.8,-5:00
19,USA Southeast,Memphis,Tennesse,W4LET  B,W4LET  G,443.9875,DUP+,5,DV,,,YES,Approximate,35.15,-89.81,-6:00
19,USA Southeast,Memphis,Tennesse,W4LET  C,W4LET  G,145.06,DUP+,1.4,DV,,,YES,Approximate,35.15,-89.81,-6:00
19,USA Southeast,Memphis,Tennesse,WB4KOG B,WB4KOG G,442.0375,DUP+,5,DV,,,YES,Approximate,35.11,-89.86,-6:00
19,USA Southeast,Memphis,Tennesse,WB4KOG C,WB4KOG G,144.94,DUP+,2.5,DV,,,YES,Approximate,35.11,-89.86,-6:00
19,USA Southeast,Monteagle Mounta,Tennesse,KN4WAN B,KN4WAN G,440.55,DUP+,5,DV,,,YES,Approximate,35.25,-85.75,-6:00
19,USA Southeast,Morristown,Tennesse,W4LDG  B,W4LDG  G,444.475,DUP+,5,DV,,,YES,Approximate,36.21,-83.36,-5:00
19,USA Southeast,Morristown,Tennesse,W4LDG  C,W4LDG  G,144.92,DUP+,2.5,DV,,,YES,Approximate,36.21,-83.36,-5:00
19,USA Southeast,Nashville,Tennesse,KI4SDI C,KI4SDI G,147.18,DUP+,0.6,DV,,,YES,Approximate,36.28,-86.68,-6:00
19,USA Southeast,Oneida,Tennesse,W4BSF  B,W4BSF  G,444.3875,DUP+,5,DV,,,YES,Approximate,36.51,-84.51,-5:00
20,USA West,Ketchikan,Alaska,KL7FF  C,KL7FF  G,147.38,DUP+,0.6,DV,,,YES,Approximate,55.35,-131.64,-9:00
20,USA West,Wasilla,Alaska,WL7CWI C,WL7CWI G,147,DUP+,0.6,DV,,,YES,Approximate,61.49,-149.7,-9:00
20,USA West,Wasilla,Alaska,WL7CWI B,WL7CWI G,442,DUP+,5,DV,,,YES,Approximate,61.49,-149.7,-9:00
20,USA West,Globe,Arizona,N7CI   B,N7CI   G,445.85,DUP-,5,DV,,,YES,Approximate,33.29,-110.82,-7:00
20,USA West,Goodyear,Arizona,KG7HBZ B,KG7HBZ G,440.7375,DUP+,5,DV,,,YES,Approximate,33.48,-112.4,-7:00
20,USA West,Kingman,Arizona,W7KDS  B,W7KDS  G,445.9,DUP-,5,DV,,,YES,Approximate,35.25,-114.01,-7:00
20,USA West,Kingman,Arizona,W7KDS  C,W7KDS  G,145.135,DUP-,0.6,DV,,,YES,Approximate,35.25,-114.01,-7:00
20,USA West,Mesa,Arizona,KE7JFH B,KE7JFH G,445.975,DUP-,5,DV,,,YES,Approximate,33.43,-111.82,-7:00
20,USA West,Mesa,Arizona,KE7JFH C,KE7JFH G,145.125,DUP-,0.6,DV,,,YES,Approximate,33.43,-111.82,-7:00
20,USA West,Oro Valley,Arizona,W0HF   B,W0HF   G,445.8,DUP-,5,DV,,,YES,Approximate,32.41,-110.99,-7:00
20,USA West,Phoenix,Arizona,W7MOT  B,W7MOT  G,440.8125,DUP+,5,DV,,,YES,Approximate,33.58,-112.57,-7:00
20,USA West,Phoenix,Arizona,W7MOT  C,W7MOT  G,145.135,DUP-,0.6,DV,,,YES,Approximate,33.58,-112.57,-7:00
20,USA West,Scottsdale,Arizona,KF7CUF B,KF7CUF G,445.95,DUP-,5,DV,,,YES,Approximate,33.53,-111.9,-7:00
20,USA West,Sierra Vista,Arizona,K7RDG  C,K7RDG  G,145.125,DUP-,0.6,DV,,,YES,Approximate,31.52,-110.19,-7:00
20,USA West,Surprise,Arizona,N8NQP  B,N8NQP  G,448.325,DUP-,5,DV,,,YES,Approximate,33.57,-112.56,-8:00
20,USA West,Tucson,Arizona,K7RST  B,K7RST  G,445.9,DUP-,5,DV,,,YES,Approximate,32.45,-110.78,-7:00
20,USA West,Tucson,Arizona,K7RST  C,K7RST  G,147.41,DUP-,1,DV,,,YES,Approximate,32.45,-110.78,-7:00
20,USA West,Tucson,Arizona,KG7PJV B,KG7PJV G,445.1375,DUP-,5,DV,,,YES,Approximate,32.34,-110.91,-7:00
20,USA West,Tucson,Arizona,KG7RWN B,KG7RWN G,440.7625,DUP+,5,DV,,,YES,Approximate,32.21,-110.8,-7:00
20,USA West,Tucson,Arizona,KR7ST  C,KR7ST  G,145.115,DUP-,0.6,DV,,,YES,Approximate,32.23,-110.97,-7:00
20,USA West,Tucson,Arizona,KR7ST  B,KR7ST  G,445.95,DUP-,5,DV,,,YES,Approximate,32.23,-110.97,-7:00
20,USA West,Williams,Arizona,K7NAZ  C,K7NAZ  G,145.115,DUP-,0.6,DV,,,YES,Approximate,35.21,-112.2,-7:00
20,USA West,Williams,Arizona,K7NAZ  B,K7NAZ  G,445.7875,DUP-,5,DV,,,YES,Approximate,35.21,-112.2,-7:00
20,USA West,Anaheim,Californ,W6HRO  B,W6HRO  G,449.84,DUP-,5,DV,,,YES,Approximate,33.85,-117.94,-8:00
20,USA West,Anaheim,Californ,W6HRO  C,W6HRO  G,147.57,DUP-,2.555,DV,,,YES,Approximate,33.85,-117.94,-8:00
20,USA West,Calexico,Californ,K6CLX  B,K6CLX  G,449.7,DUP-,5,DV,,,YES,Approximate,32.66,-116.1,-8:00
20,USA West,Concord,Californ,W6CX   C,W6CX   G,145,DUP+,2.5,DV,,,YES,Approximate,37.89,-121.91,-8:00
20,USA West,Corona,Californ,KJ6GRS B,KJ6GRS G,446.56,DUP-,5,DV,,,YES,Approximate,33.69,-117.56,-8:00
20,USA West,Cypress,Californ,N6CYP  C,N6CYP  G,144.895,DUP+,0.6,DV,,,YES,Approximate,33.83,-118.05,-8:00
20,USA West,Daly City,Californ,KN6CDC C,KN6CDC G,144.95,DUP+,2.5,DV,,,YES,Approximate,37.71,-122.48,-8:00
20,USA West,Folsom,Californ,KS6HRP C,KS6HRP G,147.675,DUP-,0.6,DV,,,YES,Approximate,38.65,-121.09,-8:00
20,USA West,Fresno,Californ,WX6D   B,WX6D   G,442.3125,DUP+,5,DV,,,YES,Approximate,36.75,-119.27,-8:00
20,USA West,Fresno,Californ,WX6D   C,WX6D   G,144.9875,DUP+,2.5,DV,,,YES,Approximate,36.75,-119.27,-8:00
20,USA West,Gilroy,Californ,KJ6WZS B,KJ6WZS G,443.525,DUP+,5,DV,,,YES,Approximate,37.01,-121.58,-8:00
20,USA West,La Mesa,Californ,KM6VLB B,KM6VLB G,448.26,DUP-,5,DV,,,YES,Approximate,32.79,-117.02,-8:00
20,USA West,Laguna Beach,Californ,K6SOA  B,K6SOA  G,445.705,DUP-,5,DV,,,YES,Approximate,33.55,-117.75,-8:00
20,USA West,Laguna Beach,Californ,K6SOA  C,K6SOA  G,146.115,DUP+,0.6,DV,,,YES,Approximate,33.55,-117.75,-8:00
